symbol,earning_date,expirt_date,time_difference,pre_earning_iv,post_earning_iv,iv_change,post_earning_vol
TOST,2025-05-08,2025-05-23,15,0.81543154,0.42920494,-0.3862266,0.5862861301173168
TOST,2025-05-08,2025-05-16,8,1.0185596,0.4648491,-0.5537104999999999,0.6110720236077676
TOST,2025-05-08,2025-05-09,1,1.8662117,0.4296932,-1.4365185,0.8761821108730449
SBAC,2025-04-28,2025-09-19,144,0.2971567,0.29941496,0.002258260000000012,0.2655702064759302
SBAC,2025-04-28,2025-06-20,53,0.33747,0.31067583,-0.026794170000000006,0.26419912009179236
SBAC,2025-04-28,2025-05-16,18,0.3934387,0.29602754,-0.09741116,0.395729525456309
MTD,2025-05-01,2025-05-16,15,0.4207211,0.42990682,0.009185720000000008,0.5506973862878712
DG,2025-06-03,2025-07-18,45,0.32446966,0.29041237,-0.03405729000000002,0.6492382203584592
DG,2025-06-03,2025-07-03,30,0.286262,0.30310756,0.01684555999999998,0.6492382203584592
DG,2025-06-03,2025-06-27,24,0.44800356,0.298591,-0.14941256000000003,0.6492382203584592
DG,2025-06-03,2025-06-20,17,0.35144693,0.29077858,-0.06066834999999998,0.6700714493108755
DG,2025-06-03,2025-06-13,10,0.35449865,0.33399102,-0.02050763,0.798626269672867
DG,2025-06-03,2025-06-06,3,0.39063108,0.319831,-0.07080008000000004,1.1600684982046192
MT,2025-04-30,2025-06-20,51,0.39502558,0.37744763,-0.01757795000000001,0.255050847895479
MT,2025-04-30,2025-05-09,9,0.43262285,0.39649042,-0.03613242999999999,0.2475535028231413
MT,2025-04-30,2025-05-02,2,0.42383388,0.5058643,0.08203042000000005,0.3850914971994933
PPL,2025-04-30,2025-06-20,51,0.19898263,0.17969571,-0.019286919999999985,0.1796029882159453
PPL,2025-04-30,2025-05-16,16,0.2646558,0.19141434,-0.07324146000000001,0.23532654102242995
TU,2025-05-09,2025-06-20,42,0.27832752,0.26953855,-0.008788970000000007,0.33358997687383235
TU,2025-05-09,2025-05-16,7,0.7539087,0.6054727,-0.148436,0.5444579272879958
VIK,2025-05-20,2025-06-20,31,0.47852084,0.5263719,0.04785106,0.36407159209944934
EME,2025-04-30,2025-07-18,79,0.40241078,0.36911643,-0.03329435000000003,0.27687152213903643
EME,2025-04-30,2025-05-16,16,0.41052836,0.42822838,0.01770002000000004,0.3440936394490739
HPQ,2025-05-28,2025-07-18,51,0.31543654,0.30957723,-0.0058593100000000065,0.44246711243942566
HPQ,2025-05-28,2025-06-27,30,0.55859816,0.29688203,-0.26171612999999994,0.44246711243942566
HPQ,2025-05-28,2025-06-20,23,0.48633325,0.28858134,-0.19775190999999998,0.45794444771646525
HPQ,2025-05-28,2025-06-13,16,0.55664504,0.3076241,-0.24902094000000002,0.4797481654079757
HPQ,2025-05-28,2025-06-06,9,0.9980469,0.351569,-0.6464778999999999,0.550965588028722
HPQ,2025-05-28,2025-05-30,2,1.1601604,0.48047394,-0.6796864600000001,0.670014630288188
TDY,2025-04-23,2025-05-16,23,0.38117075,0.6046182,0.22344745,0.19292462486374393
JBL,2025-06-17,2025-07-18,31,0.39441523,0.3731752,-0.02124003000000002,0.5716483612714532
JBL,2025-06-17,2025-06-20,3,0.4118711,0.3061593,-0.10571179999999997,0.620240044863272
FOXA,2025-05-12,2025-06-27,46,0.37378556,0.28638408,-0.08740148000000003,0.3012518526612074
FOXA,2025-05-12,2025-06-20,39,0.3061593,0.2993234,-0.006835900000000006,0.3012518526612074
FOXA,2025-05-12,2025-06-13,32,0.76123285,0.26367924,-0.49755361,0.30022504892338475
FOXA,2025-05-12,2025-05-23,11,0.29883513,0.29248753,-0.006347600000000009,0.37265223273427917
FOXA,2025-05-12,2025-05-16,4,0.33789724,0.5205126,0.18261536,0.404419124312028
CBOE,2025-05-02,2025-06-20,49,0.2724682,0.2496413,-0.022826899999999983,0.2557043354889102
CBOE,2025-05-02,2025-06-06,35,0.28858134,0.2487868,-0.03979454000000002,0.2867159899658512
CBOE,2025-05-02,2025-05-30,28,0.27405512,0.3061593,0.03210418000000004,0.30796019070086106
CBOE,2025-05-02,2025-05-23,21,0.2922434,0.28272203,-0.009521369999999973,0.32916879489673495
CBOE,2025-05-02,2025-05-16,14,0.29315892,0.27722892,-0.01593,0.3889981294454846
CBOE,2025-05-02,2025-05-09,7,0.29492894,0.27857167,-0.01635726999999998,0.293526871927314
ATO,2025-05-07,2025-06-20,44,0.21515678,0.19080399,-0.024352789999999985,0.173321894730422
ATO,2025-05-07,2025-05-16,9,0.23877715,0.22559369,-0.01318345999999998,0.25691192819063013
PINS,2025-05-08,2025-06-20,43,0.67578447,0.4296932,-0.24609126999999997,0.7425467879445947
PINS,2025-05-08,2025-06-13,36,0.7373073,0.48438016,-0.25292714,0.8310440754596192
PINS,2025-05-08,2025-06-06,29,0.69531554,0.4892629,-0.20605263999999995,0.9095616028428894
PINS,2025-05-08,2025-05-30,22,0.73877215,0.462896,-0.27587615,1.0869149242973255
PINS,2025-05-08,2025-05-23,15,0.94531304,0.47559118,-0.46972186000000005,1.3007478946077278
PINS,2025-05-08,2025-05-16,8,1.2011759,0.50488776,-0.6962881399999999,1.4583131953426054
PINS,2025-05-08,2025-05-09,1,2.2402387,0.30078825,-1.9394504499999998,
CDW,2025-05-07,2025-06-20,44,0.3537052,0.28156236,-0.07214283999999999,0.33898617250571855
CDW,2025-05-07,2025-05-16,9,0.6350134,0.4589898,-0.17602359999999995,0.4608080826213185
CPAY,2025-05-06,2025-05-16,10,0.57416195,0.64990586,0.07574390999999991,0.3777150646710687
ZM,2025-05-21,2025-07-18,58,0.39111936,0.31153032,-0.07958904,0.21076088313896138
ZM,2025-05-21,2025-06-27,37,0.47766635,0.28784892,-0.18981743,0.21076088313896138
ZM,2025-05-21,2025-06-20,30,0.44214424,0.29590547,-0.14623877000000002,0.21619342538537586
ZM,2025-05-21,2025-06-13,23,0.45947805,0.3029855,-0.15649255,0.21610954615129424
ZM,2025-05-21,2025-06-06,16,0.53247535,0.30274135,-0.229734,0.24703946977418154
ZM,2025-05-21,2025-05-30,9,0.61108786,0.2929758,-0.31811206000000003,0.31300227042594503
ZM,2025-05-21,2025-05-23,2,0.8642592,0.34473312,-0.51952608,0.08535761430514817
ON,2025-05-05,2025-06-20,46,0.54297334,0.51367676,-0.029296580000000016,0.7056057861074805
ON,2025-05-05,2025-06-13,39,0.5122119,0.5346726,0.0224607,0.7458544364508742
ON,2025-05-05,2025-06-06,32,0.5395554,0.51367676,-0.025878640000000064,0.7584516641921975
ON,2025-05-05,2025-05-30,25,0.5893596,0.5034229,-0.08593669999999998,0.723886008311749
ON,2025-05-05,2025-05-23,18,0.54590297,0.50830567,-0.037597299999999945,0.781636917819791
ON,2025-05-05,2025-05-16,11,0.5507857,0.50293463,-0.047851069999999996,0.9542010884788579
ON,2025-05-05,2025-05-09,4,0.60937893,0.58398855,-0.025390379999999935,0.9870710141807821
AU,2025-05-09,2025-06-20,42,0.52441883,0.4668022,-0.05761663,0.5901883962859513
AU,2025-05-09,2025-05-16,7,0.500005,0.49023947,-0.009765530000000022,0.9636025235603842
CNP,2025-04-24,2025-06-20,57,0.26563233,0.2116778,-0.05395453000000003,0.17376464826788132
STE,2025-05-14,2025-06-20,37,0.38379523,0.23413852,-0.14965671,0.3013647424451943
STE,2025-05-14,2025-05-16,2,0.91528404,0.62964237,-0.28564166999999996,0.78579797281958
CINF,2025-04-28,2025-06-20,53,0.3201362,0.3523014,0.032165200000000005,0.19441518413223022
CINF,2025-04-28,2025-05-16,18,0.43115804,0.41797456,-0.013183480000000025,0.1965403794537289
WDC,2025-04-30,2025-06-20,51,0.4604546,0.50879395,0.04833935000000006,0.32788469338571724
WDC,2025-04-30,2025-05-30,30,0.46851116,0.45313048,-0.01538067999999998,0.3873802263658958
WDC,2025-04-30,2025-05-23,23,0.5634809,0.4794974,-0.08398349999999993,0.40597634882657174
WDC,2025-04-30,2025-05-16,16,0.5327195,0.47607946,-0.05664004,0.44577941978840335
WDC,2025-04-30,2025-05-09,9,0.54883265,0.5258837,-0.02294895000000008,0.4832242323215117
WDC,2025-04-30,2025-05-02,2,0.50781745,0.6367224,0.12890495000000002,0.628295152438716
ASX,2025-04-30,2025-05-16,16,1.3867218,0.7343777,-0.6523440999999999,0.4655468256767631
PHG,2025-05-06,2025-05-16,10,0.18360192,0.66015965,0.47655773,0.40447862046424404
EXPE,2025-05-08,2025-06-20,43,0.5102588,0.38660282,-0.12365598,0.3784822170135335
EXPE,2025-05-08,2025-05-23,15,0.76513904,0.4229794,-0.34215964,0.5132186888376014
EXPE,2025-05-08,2025-05-16,8,0.94360405,0.44727114,-0.49633291,0.6709094221324311
EXPE,2025-05-08,2025-05-09,1,1.8500984,0.55273885,-1.29735955,1.0130046409967095
AFRM,2025-05-08,2025-06-20,43,0.85254055,0.6494176,-0.2031229499999999,0.8429982915001536
AFRM,2025-05-08,2025-06-13,36,0.84155434,0.70361626,-0.13793807999999996,0.8850108132089112
AFRM,2025-05-08,2025-06-06,29,1.0039113,0.64868516,-0.35522613999999997,0.9511368617446859
AFRM,2025-05-08,2025-05-30,22,0.9418951,0.6450231,-0.296872,1.0603428047206143
AFRM,2025-05-08,2025-05-23,15,1.0678757,0.66406584,-0.4038098600000001,1.2160132727582593
AFRM,2025-05-08,2025-05-16,8,1.2832067,0.6938507,-0.589356,1.5725079571474931
AFRM,2025-05-08,2025-05-09,1,2.3134809,0.47266153,-1.8408193700000002,2.3314422041317995
IOT,2025-06-05,2025-07-25,50,0.5144091,0.60596097,0.09155187000000009,0.4402069182716193
IOT,2025-06-05,2025-07-18,43,0.6406286,0.4624077,-0.17822090000000002,0.4402069182716193
IOT,2025-06-05,2025-07-11,36,0.62207407,0.6279334,0.00585932999999994,0.4402069182716193
IOT,2025-06-05,2025-07-03,28,0.71338177,0.47168496,-0.24169681000000004,0.4402069182716193
IOT,2025-06-05,2025-06-27,22,0.8007832,0.57812923,-0.22265396999999998,0.4402069182716193
IOT,2025-06-05,2025-06-20,15,0.8452164,0.43897045,-0.40624594999999997,0.45381850851414995
IOT,2025-06-05,2025-06-13,8,0.888673,0.46973187,-0.41894113000000005,0.49622540663462983
IOT,2025-06-05,2025-06-06,1,2.1025438,0.36914694,-1.7333968599999998,0.646970894940898
NTRA,2025-05-08,2025-06-20,43,0.52325916,0.49390155,-0.029357609999999923,0.3420812192118523
NTRA,2025-05-08,2025-05-16,8,0.95703167,0.61352926,-0.34350241000000004,0.5560087352733672
GFS,2025-05-06,2025-06-20,45,0.40625593,0.45410702,0.047851089999999985,0.41148583965681235
AMCR,2025-04-30,2025-07-18,79,0.3203193,0.27539787,-0.044921429999999984,0.2889121516657937
AMCR,2025-04-30,2025-05-16,16,0.40625593,0.5410202,0.13476426999999996,0.38044191644475295
TROW,2025-05-02,2025-06-20,49,0.3005441,0.42822838,0.12768428000000004,0.26034580699962706
TROW,2025-05-02,2025-05-16,14,0.3598697,0.64746445,0.28759474999999995,0.2845726942790121
LH,2025-04-29,2025-06-20,52,0.25232682,0.26203132,0.009704500000000005,0.23626949818934356
LH,2025-04-29,2025-05-16,17,0.2766796,0.26569337,-0.010986230000000041,0.3005151113167206
PHM,2025-04-22,2025-05-30,38,0.41284767,0.51965815,0.10681048000000004,0.3733767306755105
PHM,2025-04-22,2025-05-02,10,,0.4135801,,0.44239604234217583
PBA,2025-05-08,2025-05-16,8,0.77734596,1.2617224,0.48437644,0.4588405985066175
NTAP,2025-05-29,2025-07-18,50,0.37854627,0.31018755,-0.06835872000000004,0.3015084006118315
NTAP,2025-05-29,2025-07-03,35,0.2954172,0.35059243,0.05517523000000002,0.3015084006118315
NTAP,2025-05-29,2025-06-27,29,0.48511258,0.32495794,-0.16015464000000001,0.3015084006118315
NTAP,2025-05-29,2025-06-20,22,0.51367676,0.2883372,-0.22533955999999994,0.3068016621558007
NTAP,2025-05-29,2025-06-13,15,0.39868766,0.31885448,-0.07983318,0.31115404255609613
NTAP,2025-05-29,2025-06-06,8,0.66431,0.3278876,-0.33642239999999995,0.29693411180730334
NTAP,2025-05-29,2025-05-30,1,1.331058,0.12696186,-1.20409614,0.04626755989459211
ULTA,2025-05-29,2025-07-18,50,0.41293922,0.35648227,-0.056456950000000006,0.48392010716015393
ULTA,2025-05-29,2025-07-03,35,0.46866375,0.3150093,-0.15365445,0.48392010716015393
ULTA,2025-05-29,2025-06-27,29,0.4634148,0.17502657,-0.28838823,0.48392010716015393
ULTA,2025-05-29,2025-06-20,22,0.4888357,0.3397283,-0.1491074,0.4986588587677007
ULTA,2025-05-29,2025-06-13,15,0.5219164,0.2982858,-0.22363059999999996,0.5868568110919372
ULTA,2025-05-29,2025-06-06,8,0.5933268,0.30029997,-0.29302683,0.736239233268751
ULTA,2025-05-29,2025-05-30,1,1.2707556,0.19654123,-1.07421437,1.121703725628565
LII,2025-04-23,2025-06-20,58,0.33408257,0.4142057,0.08012312999999999,0.3522490517179674
LII,2025-04-23,2025-05-16,23,0.42212492,0.5046436,0.08251867999999996,0.4395186046190485
WSM,2025-05-22,2025-07-18,57,0.48560086,0.439947,-0.045653860000000046,0.3437087517750391
WSM,2025-05-22,2025-06-20,29,0.47534704,0.44324288,-0.03210415999999999,0.35350517393563774
DLTR,2025-06-04,2025-07-18,44,0.40576765,0.37464005,-0.031127599999999978,0.5228154675772116
DLTR,2025-06-04,2025-07-11,37,0.34693035,0.38599247,0.03906211999999998,0.5228154675772116
DLTR,2025-06-04,2025-07-03,29,0.42432216,0.30396205,-0.12036011000000002,0.5228154675772116
DLTR,2025-06-04,2025-06-27,23,0.3949035,0.36035797,-0.03454552999999999,0.5228154675772116
DLTR,2025-06-04,2025-06-20,16,0.4052794,0.36084622,-0.04443318000000002,0.5228154675772116
DLTR,2025-06-04,2025-06-13,9,0.44385323,0.40430284,-0.03955038999999999,0.5824123341313368
DLTR,2025-06-04,2025-06-06,2,0.6215858,0.44922426,-0.17236153999999998,1.035684244064099
PODD,2025-05-08,2025-06-20,43,0.4406184,0.35700107,-0.08361733000000005,0.5161923905416674
PODD,2025-05-08,2025-05-16,8,0.6667514,0.43982494,-0.22692646,1.0747715555519146
BEKE,2025-05-15,2025-07-18,64,0.46436083,0.4624077,-0.001953130000000025,0.3691207581666686
BEKE,2025-05-15,2025-06-20,36,0.45117736,0.41895112,-0.03222624000000002,0.3809829906575892
BEKE,2025-05-15,2025-06-06,22,0.49512222,0.66601896,0.17089674000000005,0.35609272743005216
BEKE,2025-05-15,2025-05-30,15,0.425787,0.45215392,0.02636691999999996,0.31086794478837293
BEKE,2025-05-15,2025-05-23,8,0.45703667,0.54687953,0.08984286000000002,0.2874966227107928
BEKE,2025-05-15,2025-05-16,1,0.38281867,0.48438016,0.10156148999999998,0.4324096817445265
PTC,2025-04-30,2025-05-16,16,0.50452155,0.40112904,-0.10339250999999999,0.25335638433878765
BCE,2025-05-08,2025-06-20,43,0.35401037,0.3330145,-0.020995870000000028,0.26158692385526633
BCE,2025-05-08,2025-05-16,8,0.45313048,0.49023947,0.03710899000000001,0.43949163270359815
AER,2025-04-30,2025-06-20,51,0.2804027,0.2697827,-0.010620000000000018,0.11651198390392135
AER,2025-04-30,2025-05-16,16,0.29395238,0.31055376,0.01660138,0.08468731026715692
NTNX,2025-05-28,2025-07-18,51,0.55237263,0.3756166,-0.17675603,0.23216811460040665
NTNX,2025-05-28,2025-06-20,23,0.64917344,0.37818006,-0.27099338,0.23216811460040665
TECK,2025-04-24,2025-05-23,29,0.50488776,0.5156298,0.010742040000000008,0.3773841773021894
TECK,2025-04-24,2025-05-16,22,0.5127002,0.56836367,0.05566346999999994,0.4089533936101498
TSN,2025-05-05,2025-06-20,46,0.2468337,0.2148516,-0.031982099999999986,0.2831548413546421
TSN,2025-05-05,2025-05-16,11,0.33399102,0.26319095,-0.07080007000000005,0.46501604522600054
DKNG,2025-05-08,2025-06-20,43,0.6108437,0.4897512,-0.12109249999999999,0.48015476945301
DKNG,2025-05-08,2025-06-13,36,0.52563953,0.53027815,0.004638620000000038,0.4679225781543706
DKNG,2025-05-08,2025-06-06,29,0.67139,0.44580632,-0.22558368000000006,0.43037543033424525
DKNG,2025-05-08,2025-05-30,22,0.70801073,0.4814505,-0.22656023000000003,0.3372736698854003
DKNG,2025-05-08,2025-05-23,15,0.8007832,0.4873098,-0.3134734,0.4130312557923791
DKNG,2025-05-08,2025-05-16,8,0.9111337,0.49707535,-0.41405835,0.28835477690982364
DKNG,2025-05-08,2025-05-09,1,1.626955,0.24219508,-1.38475992,
KEY,2025-04-17,2025-05-02,15,,0.5859416,,0.37798425625369014
EIX,2025-04-29,2025-07-18,80,0.35327795,0.5449264,0.19164845000000003,0.4077504936377017
EIX,2025-04-29,2025-06-20,52,0.56250435,0.40820906,-0.15429528999999997,0.4116178850119219
EIX,2025-04-29,2025-05-16,17,0.4731498,0.5178271,0.044677299999999975,0.447236596804887
MKC,2025-06-26,2025-07-18,22,0.20899229,0.16919777,-0.03979452,
CG,2025-05-09,2025-06-20,42,0.5107471,0.3554752,-0.15527190000000002,0.41061231720619024
CG,2025-05-09,2025-05-16,7,0.50293463,0.42871666,-0.07421797000000002,0.47519963479405763
GRAB,2025-04-30,2025-06-20,51,0.54297334,0.5507857,0.007812360000000074,0.3411654403830273
GRAB,2025-04-30,2025-06-06,37,0.94531304,0.6054727,-0.3398403400000001,0.3411654403830273
GRAB,2025-04-30,2025-05-30,30,0.66015965,0.65625346,-0.0039061900000000316,0.3571500620851019
GRAB,2025-04-30,2025-05-16,16,0.67578447,0.62500376,-0.05078070999999995,0.370672487511717
GRAB,2025-04-30,2025-05-09,9,0.554692,0.81250185,0.25780985,0.18137389630280085
GRAB,2025-04-30,2025-05-02,2,0.85937643,0.87500125,0.015624819999999984,
INVH,2025-04-30,2025-05-16,16,0.3266669,0.2397537,-0.0869132,0.23264955243843602
LYB,2025-04-25,2025-09-19,147,0.358649,0.36377588,0.00512688,0.33688233590370986
LYB,2025-04-25,2025-06-20,56,0.40576765,0.4021056,-0.0036620499999999723,0.3385722879706931
LYB,2025-04-25,2025-05-16,21,0.5068409,0.4668022,-0.04003870000000004,0.3881184467467967
FSLR,2025-04-29,2025-05-16,17,0.692508,0.5356492,-0.15685879999999996,1.1280531602754271
FSLR,2025-04-29,2025-05-09,10,0.7644067,0.5288133,-0.23559339999999995,0.6611517224271907
FSLR,2025-04-29,2025-05-02,3,0.94409233,0.5986368,-0.34545553000000007,0.8071226462241978
CRBG,2025-05-05,2025-05-16,11,0.5312547,0.7792991,0.24804440000000005,0.267413546490377
RBA,2025-05-07,2025-06-20,44,0.23584749,0.27002683,0.03417934,0.17623176112705383
RBA,2025-05-07,2025-05-16,9,0.5185595,0.2710034,-0.24755609999999995,0.20275050458971047
ESS,2025-04-29,2025-05-16,17,0.28699443,0.23883818,-0.04815625000000001,0.2465331761901737
TEVA,2025-05-07,2025-06-20,44,0.43066975,0.42285734,-0.007812409999999992,0.5551272096255657
TEVA,2025-05-07,2025-06-13,37,0.52734846,0.50098157,-0.02636689000000003,0.5551272096255657
TEVA,2025-05-07,2025-06-06,30,0.35840484,0.4335994,0.07519456000000002,0.5997436547182663
TEVA,2025-05-07,2025-05-30,23,0.3925842,0.53418434,0.14160014000000004,0.693256798927808
TEVA,2025-05-07,2025-05-23,16,0.5195361,0.43457597,-0.08496012999999997,0.7712490503387812
TEVA,2025-05-07,2025-05-16,9,0.4648491,0.5253954,0.06054629999999994,0.9425917354140335
TEVA,2025-05-07,2025-05-09,2,0.43750563,0.47656775,0.039062120000000033,
BIIB,2025-05-01,2025-06-20,50,0.43469805,0.44922426,0.014526209999999984,0.3215784314787464
BIIB,2025-05-01,2025-06-06,36,0.5495651,0.50244635,-0.04711874999999999,0.3450581185359988
BIIB,2025-05-01,2025-05-30,29,0.52869123,0.4589898,-0.06970142999999995,0.37759392662943064
BIIB,2025-05-01,2025-05-23,22,0.3740297,0.36719382,-0.006835880000000016,0.3739632624084231
BIIB,2025-05-01,2025-05-16,15,0.4194394,0.56836367,0.14892426999999997,0.402774796199154
BIIB,2025-05-01,2025-05-09,8,0.41260353,0.4021056,-0.010497929999999989,0.3494563915523887
BIIB,2025-05-01,2025-05-02,1,0.40234974,0.25293717,-0.14941257000000002,0.25269426431405684
KGC,2025-05-06,2025-06-20,45,0.50781745,0.43945873,-0.06835871999999998,0.4788021311853694
KGC,2025-05-06,2025-05-30,24,0.50293463,0.44922426,-0.05371037000000006,0.5491000312732486
KGC,2025-05-06,2025-05-16,10,0.52148914,0.48047394,-0.04101520000000003,0.7030116925264922
KGC,2025-05-06,2025-05-09,3,0.7460963,0.9531255,0.2070291999999999,0.7074606482726535
GWRE,2025-06-03,2025-07-18,45,0.5379075,0.31439894,-0.22350855999999997,0.6980327237577789
GWRE,2025-06-03,2025-06-20,17,0.634281,0.27271235,-0.36156865,0.7262104397582301
L,2025-05-05,2025-05-16,11,0.30957723,0.44873598,0.13915875,0.17770955147258838
FLEX,2025-05-07,2025-06-20,44,0.42114836,0.43457597,0.013427609999999979,0.2650891524682651
FLEX,2025-05-07,2025-05-16,9,0.49170431,0.42481044,-0.06689386999999997,0.34150961898937293
CTRA,2025-05-05,2025-05-16,11,0.500005,0.33985037,-0.16015463000000002,0.585092436030711
CTRA,2025-05-05,2025-05-09,4,0.55859816,5.859378,5.300779840000001,0.7454722871134704
CASY,2025-06-09,2025-07-18,39,0.4081175,0.2957834,-0.11233410000000005,0.5634195669570666
CASY,2025-06-09,2025-06-20,11,0.54913783,0.28577375,-0.26336408000000006,0.5964802362601114
FIX,2025-04-24,2025-06-20,57,0.50150037,0.5487106,0.04721023000000002,0.3294060956909912
EC,2025-05-07,2025-06-20,44,0.3574283,0.48828638,0.13085808000000004,0.28702482469755464
EC,2025-05-07,2025-05-16,9,0.3203193,0.6875031,0.36718380000000006,0.3197304366320061
TPG,2025-05-07,2025-05-16,9,0.58105886,0.46973187,-0.11132698999999996,0.4557909940160669
TRMB,2025-05-07,2025-06-20,44,0.33789724,0.37573865,0.03784141000000002,0.27039601747088376
TRMB,2025-05-07,2025-05-16,9,0.44922426,0.39990833,-0.04931593000000001,0.3104300785988515
TPR,2025-05-08,2025-06-20,43,0.4044249,0.38574833,-0.018676570000000003,0.3854593446183198
TPR,2025-05-08,2025-06-13,36,0.36646143,0.3503483,-0.016113129999999976,0.35561864678517197
TPR,2025-05-08,2025-06-06,29,0.3440007,0.34180346,-0.002197239999999989,0.35872331308822
TPR,2025-05-08,2025-05-30,22,0.34790692,0.3855042,0.03759728000000001,0.4112552027811149
TPR,2025-05-08,2025-05-23,15,0.3818421,0.4035704,0.021728299999999978,0.3971790728650321
TPR,2025-05-08,2025-05-16,8,0.44898012,0.42041594,-0.028564179999999995,0.3779029446973865
TPR,2025-05-08,2025-05-09,1,0.44336495,0.36524072,-0.07812422999999996,0.3435029353625928
NI,2025-05-07,2025-06-20,44,0.26001716,0.35889313,0.09887596999999998,0.24452131949048003
NI,2025-05-07,2025-05-16,9,0.22461712,0.2334061,0.008788980000000002,0.36261589840520997
PSTG,2025-05-28,2025-07-18,51,0.60181063,0.5109912,-0.09081943000000003,0.3271351063075568
PSTG,2025-05-28,2025-06-20,23,0.71631145,0.49707535,-0.21923609999999993,0.3028865244718756
INSM,2025-05-08,2025-06-20,43,0.65466654,0.6196327,-0.03503383999999998,0.8381599461966402
INSM,2025-05-08,2025-05-16,8,0.5537154,0.74853766,0.19482226000000002,0.45619968155071916
ZBH,2025-05-05,2025-06-20,46,0.29077858,0.31030962,0.01953104,0.4134166254188631
ZBH,2025-05-05,2025-05-16,11,0.30664757,0.37158832,0.06494075000000005,0.7021025779871743
HAL,2025-04-22,2025-05-09,17,,0.47559118,,0.44944477174333725
WSO,2025-04-23,2025-06-20,58,0.46167532,0.43285173,-0.02882359000000001,0.38056544541815474
CW,2025-05-07,2025-06-20,44,0.40485215,0.32681948,-0.07803267000000003,0.23653007286263242
TWLO,2025-05-01,2025-06-20,50,0.5805706,0.44006908,-0.14050152000000005,0.28985540961725265
TWLO,2025-05-01,2025-06-06,36,0.6657748,0.43860424,-0.22717056000000002,0.28686877649390236
TWLO,2025-05-01,2025-05-23,22,0.44873598,0.43848217,-0.010253809999999974,0.3219902991336149
TWLO,2025-05-01,2025-05-16,15,0.93847716,0.43189046,-0.5065867000000001,0.2971405030473057
TWLO,2025-05-01,2025-05-09,8,1.140141,0.4135801,-0.7265609000000001,0.27333963272959416
TWLO,2025-05-01,2025-05-02,1,2.2094772,0.18262537,-2.02685183,0.11788428454125857
PKG,2025-04-22,2025-05-16,24,0.38477176,0.5015919,0.11682013999999996,0.29243199364401606
USFD,2025-05-08,2025-05-16,8,0.29053444,0.3076241,0.017089660000000007,0.21138622969134896
ERIE,2025-04-24,2025-06-20,57,0.35941193,0.40259385,0.043181919999999985,0.4010309263264188
ERIE,2025-04-24,2025-05-16,22,0.5432175,0.41681492,-0.12640258000000004,0.5604506621004504
MAA,2025-04-30,2025-05-16,16,0.34131518,0.22327437,-0.11804081,0.25915612357477624
FTV,2025-05-01,2025-05-16,15,0.4277401,1.0615281,0.633788,0.33694846856134925
TRU,2025-04-24,2025-05-16,22,0.45703667,0.49756363,0.04052696,0.34654762087626323
DUOL,2025-05-01,2025-06-20,50,0.70328057,0.50519294,-0.19808762999999996,0.5847007762160397
DUOL,2025-05-01,2025-05-16,15,0.91174406,0.5307664,-0.38097766,0.87707045300245
GFL,2025-04-30,2025-05-16,16,0.51807123,0.35205725,-0.16601398,0.23067673223631033
ONON,2025-05-13,2025-06-13,31,0.39526972,0.37818006,-0.017089660000000007,0.5427921168904181
ONON,2025-05-13,2025-06-06,24,0.45679253,0.5634809,0.10668836999999998,0.5536935785518268
ONON,2025-05-13,2025-05-30,17,0.29248753,0.3076241,0.015136570000000016,0.5851433088874822
NWSA,2025-05-08,2025-05-16,8,0.75781494,1.1132857,0.35547076,0.13783513237073913
PNR,2025-04-22,2025-06-20,59,0.3325262,0.31604686,-0.01647934000000001,0.3142199022195024
RYAN,2025-05-01,2025-06-20,50,0.34058276,0.4467829,0.10620014,0.2646699866329378
RYAN,2025-05-01,2025-05-16,15,0.30420616,0.3598697,0.05566354000000001,0.28944943645301685
BEP,2025-05-02,2025-05-16,14,0.31055376,0.32910827,0.01855450999999997,0.26904280503032885
ZG,2025-05-07,2025-06-20,44,0.36987934,0.4265194,0.05664005999999999,0.3021367478760365
ZG,2025-05-07,2025-05-16,9,0.5644575,0.537114,-0.027343499999999965,0.3238977597757254
OKTA,2025-05-27,2025-07-18,52,0.5272264,0.41650975,-0.11071664999999997,0.7121250795153607
OKTA,2025-05-27,2025-06-27,31,0.5800823,0.432867,-0.14721530000000005,0.7121250795153607
OKTA,2025-05-27,2025-06-20,24,0.63135135,0.43140218,-0.19994916999999995,0.7342955651779571
OKTA,2025-05-27,2025-06-13,17,0.74182385,0.46826702,-0.27355683,0.7995920278999045
OKTA,2025-05-27,2025-06-06,10,0.85644674,0.48071808,-0.37572866,1.0267772929790469
OKTA,2025-05-27,2025-05-30,3,1.3339877,0.5473678,-0.7866199,1.6127731853601641
KEP,2025-06-17,2025-07-18,31,2.292973,0.9804689,-1.3125041,
MDB,2025-06-04,2025-07-18,44,0.6968414,0.5051319,-0.1917095000000001,0.6366883633648909
MDB,2025-06-04,2025-07-11,37,0.4531915,0.45941702,0.006225519999999984,0.6366883633648909
MDB,2025-06-04,2025-07-03,29,0.7761253,0.47058636,-0.30553894000000004,0.6366883633648909
MDB,2025-06-04,2025-06-27,23,0.8489395,0.48401394,-0.36492556,0.6366883633648909
MDB,2025-06-04,2025-06-20,16,0.9091806,0.5344285,-0.37475210000000003,0.6662921883447827
MDB,2025-06-04,2025-06-13,9,1.1269575,0.49695328,-0.63000422,0.7801511520798036
